Time,00-17-0d-00-00-30-60-ef,00-17-0d-00-00-38-0f-66,00-17-0d-00-00-3f-f8-20,00-17-0d-00-00-3f-fe-87,00-17-0d-00-00-3f-fe-88
2016-09-13T23:10:00.000Z,8.2436842105,12.6252631579,8.4245,12.3663157895,12.531
2016-09-13T23:20:00.000Z,7.5136842105,11.655,7.7994736842,11.5035,11.807
2016-09-13T23:30:00.000Z,6.984,10.7068421053,7.1885,10.7921052632,10.7716666667
2016-09-13T23:40:00.000Z,6.7,9.9675,7.2036842105,10.5352631579,10.251
2016-09-13T23:50:00.000Z,6.7221052632,9.9252631579,6.9231578947,10.301,10.4715789474
2016-09-14T00:00:00.000Z,6.669,10.1488888889,6.859,10.2966666667,10.4705263158
2016-09-14T00:10:00.000Z,6.3294444444,9.6815,6.6,10.0531578947,10.069
2016-09-14T00:20:00.000Z,5.6161111111,8.9194736842,5.7684210526,9.3785,9.4231578947
2016-09-14T00:30:00.000Z,5.7373684211,9.39,5.87,9.287,9.6684210526
2016-09-14T00:40:00.000Z,5.8765,9.3263157895,6.3165,9.4044444444,10.0215789474
2016-09-14T00:50:00.000Z,5.5015789474,8.695,5.8363157895,9.0584210526,9.144
2016-09-14T01:00:00.000Z,4.8484210526,8.0689473684,4.9857894737,8.369,8.4605
2016-09-14T01:10:00.000Z,4.6565,7.9426315789,4.8475,8.4678947368,8.6515789474
2016-09-14T01:20:00.000Z,4.5783333333,7.7265,4.5042105263,8.2636842105,8.4705
2016-09-14T01:30:00.000Z,4.5710526316,7.5231578947,4.5052631579,8.205,8.4247368421
2016-09-14T01:40:00.000Z,4.555,7.5457894737,4.795,8.3494736842,8.7163157895
2016-09-14T01:50:00.000Z,4.4426315789,7.4725,4.8068421053,8.1784210526,8.715
2016-09-14T02:00:00.000Z,4.3878947368,7.1389473684,4.5726315789,7.89,8.4252631579
2016-09-14T02:10:00.000Z,4.4835,7.0763157895,4.9765,8.0425,8.4026315789
2016-09-14T02:20:00.000Z,4.1826315789,6.9345,4.5484210526,7.7494736842,8.011
2016-09-14T02:30:00.000Z,3.9352631579,6.6011111111,4.1115789474,7.3405,7.7163157895
2016-09-14T02:40:00.000Z,3.179,6.3347368421,3.345,6.8184210526,7.3315789474
2016-09-14T02:50:00.000Z,2.9594444444,6.1757894737,2.9627777778,6.7215789474,7.0963157895
2016-09-14T03:00:00.000Z,3.1905,6.0905263158,3.2065,6.8710526316,7.1078947368
2016-09-14T03:10:00.000Z,3.1978947368,6.2215,3.2026315789,6.7572222222,7.0516666667
2016-09-14T03:20:00.000Z,3.2942105263,5.8447368421,3.6957894737,6.519,7.1375
2016-09-14T03:30:00.000Z,3.536,5.2252631579,3.824,6.5815789474,7.1826315789
2016-09-14T03:40:00.000Z,2.8647368421,5.1815789474,2.8668421053,6.2725,6.4752631579
2016-09-14T03:50:00.000Z,2.16,5.318,2.1721052632,5.7478947368,5.7645
2016-09-14T04:00:00.000Z,1.4010526316,4.504,1.4426315789,5.145,5.1263157895
2016-09-14T04:10:00.000Z,1.6035,4.6889473684,1.6305,5.1494736842,5.4694736842
2016-09-14T04:20:00.000Z,1.9784210526,4.9805,2.1811111111,5.8010526316,6.0285
2016-09-14T04:30:00.000Z,2.752,5.3742105263,3.175,6.804,6.8361111111
2016-09-14T04:40:00.000Z,3.993,6.405,4.1889473684,7.77,7.4525
2016-09-14T04:50:00.000Z,4.6994736842,7.2316666667,5.0526315789,8.45,8.1357894737
2016-09-14T05:00:00.000Z,5.1345,7.584,5.538,8.9626315789,8.4584210526
2016-09-14T05:10:00.000Z,5.0952631579,7.8673684211,5.3994736842,8.9410526316,8.6345
2016-09-14T05:20:00.000Z,4.88,7.5545,5.158,8.513,8.1668421053
2016-09-14T05:30:00.000Z,4.8389473684,7.565,5.0085,8.4257894737,7.9905
2016-09-14T05:40:00.000Z,4.4310526316,7.3642105263,4.528,8.0625,7.7394736842
2016-09-14T05:50:00.000Z,3.464,7.0321052632,3.3268421053,7.2047368421,7.3210526316
2016-09-14T06:00:00.000Z,2.5978947368,6.5085,2.1163157895,6.2727777778,6.8725
2016-09-14T06:10:00.000Z,1.9085,6.0578947368,1.567,5.7245,6.3235
2016-09-14T06:20:00.000Z,1.4577777778,5.389,1.1726315789,5.3852631579,6.09
2016-09-14T06:30:00.000Z,1.0789473684,5.0205263158,0.8952631579,4.992,5.5142105263
2016-09-14T06:40:00.000Z,0.6785,4.6136842105,0.662,4.7631578947,5.0621052632
2016-09-14T06:50:00.000Z,0.4252631579,4.3705,0.1605,4.5755,4.779
2016-09-14T07:00:00.000Z,0.229,4.1615789474,0.1075,4.391,4.7436842105
2016-09-14T07:10:00.000Z,0.4457894737,4.0645,0.3668421053,4.4315789474,4.88
2016-09-14T07:20:00.000Z,0.7578947368,4.0863157895,0.4784210526,4.5235,5.042
2016-09-14T07:30:00.000Z,1.1875,4.4094736842,0.4815,5.0842105263,5.3952631579
2016-09-14T07:40:00.000Z,1.9026315789,5.3775,1.0355,5.5822222222,5.734
2016-09-14T07:50:00.000Z,2.6395,5.775,1.749,6.283,6.3789473684
2016-09-14T08:00:00.000Z,2.6947368421,5.714,1.8568421053,6.3905263158,6.447
2016-09-14T08:10:00.000Z,2.4605263158,5.5978947368,1.8131578947,6.202,6.2289473684
2016-09-14T08:20:00.000Z,2.183,5.4273684211,1.695,6.0484210526,5.8452631579
2016-09-14T08:30:00.000Z,2.3094736842,5.3105263158,1.5884210526,6.129,6.0195
2016-09-14T08:40:00.000Z,2.428,5.3221052632,1.61,5.9942105263,5.8989473684
2016-09-14T08:50:00.000Z,2.1338888889,5.175,1.2289473684,5.9626315789,5.735
2016-09-14T09:00:00.000Z,1.7636842105,4.9505,1.1842105263,5.765,5.4378947368
2016-09-14T09:10:00.000Z,1.766,4.961,1.161,5.6078947368,5.3631578947
2016-09-14T09:20:00.000Z,1.8389473684,4.8715789474,1.1155555556,5.7052631579,5.4810526316
2016-09-14T09:30:00.000Z,2.0094736842,4.9673684211,1.1394736842,5.6305263158,5.8875
2016-09-14T09:40:00.000Z,2.2535,5.0742105263,1.288,5.8255,5.8878947368
2016-09-14T09:50:00.000Z,2.2452631579,5.1335,1.2726315789,5.9310526316,5.9085
2016-09-14T10:00:00.000Z,2.135,5.094,1.1836842105,5.9785,5.8457894737
2016-09-14T10:10:00.000Z,1.828,4.88,1.1405,5.5773684211,5.5763157895
2016-09-14T10:20:00.000Z,1.7115789474,5.0626315789,1.0389473684,5.591,5.4295
2016-09-14T10:30:00.000Z,1.696,4.8173684211,1.225,5.582,5.4366666667
2016-09-14T10:40:00.000Z,1.86,4.7795,2.5415789474,5.581,5.012
2016-09-14T10:50:00.000Z,2.4955555556,5.1273684211,4.47,6.009,5.3410526316
2016-09-14T11:00:00.000Z,3.677,6.15,6.401,6.8826315789,6.1768421053
2016-09-14T11:10:00.000Z,4.8268421053,7.6315789474,8.4257894737,7.8573684211,7.278
2016-09-14T11:20:00.000Z,6.121,9.0052631579,10.182,8.9705,8.5105555556
2016-09-14T11:30:00.000Z,7.15,10.048,11.0278947368,10,9.5805
2016-09-14T11:40:00.000Z,7.9531578947,10.6526315789,11.8678947368,10.8468421053,10.5242105263
2016-09-14T11:50:00.000Z,8.8015789474,11.8747368421,13.112,11.7655,11.4773684211
2016-09-14T12:00:00.000Z,9.7235,13.529,14.9831578947,12.7331578947,12.5489473684
2016-09-14T12:10:00.000Z,10.3416666667,13.9736842105,15.6,13.6521052632,13.4389473684
2016-09-14T12:20:00.000Z,11.2310526316,15.2157894737,16.2415,14.6378947368,14.5555
2016-09-14T12:30:00.000Z,11.8821052632,16.4138888889,16.3521052632,15.5036842105,15.1688888889
2016-09-14T12:40:00.000Z,12.8063157895,17.273,18.2347368421,16.33,16.3931578947
2016-09-14T12:50:00.000Z,13.8021052632,18.3431578947,19.6688888889,17.6057894737,17.9645
2016-09-14T13:00:00.000Z,14.028,18.8678947368,19.563,17.863,18.3121052632
2016-09-14T13:10:00.000Z,14.2831578947,19.4395,19.4773684211,18.261,18.5545
2016-09-14T13:20:00.000Z,14.5410526316,19.0489473684,19.2542105263,18.88,19.1778947368
2016-09-14T13:30:00.000Z,14.9215,19.388,18.659,19.3926315789,19.7136842105
2016-09-14T13:40:00.000Z,15.583,20.1736842105,19.3205263158,19.8626315789,20.353
2016-09-14T13:50:00.000Z,15.827,20.3226315789,19.434,19.998,20.4526315789
2016-09-14T14:00:00.000Z,16.5331578947,21.0375,19.8042105263,20.7661111111,21.4955
2016-09-14T14:10:00.000Z,17.6263157895,22.5094736842,19.968,21.8115,22.7763157895
2016-09-14T14:20:00.000Z,17.974,22.9163157895,19.339,22.0555,22.8852631579
2016-09-14T14:30:00.000Z,18.8242105263,23.5495,19.9389473684,22.9185,23.6925
2016-09-14T14:40:00.000Z,19.287,24.1363157895,19.8721052632,23.4985,24.1047368421
2016-09-14T14:50:00.000Z,19.04,23.5257894737,19.3326315789,23.13,23.6768421053
2016-09-14T15:00:00.000Z,19.2742105263,23.6121052632,19.6342105263,23.3155,23.7510526316
2016-09-14T15:10:00.000Z,19.6415,23.8061111111,19.9145,23.1194736842,23.7510526316
2016-09-14T15:20:00.000Z,20.65,25.2325,20.9926315789,24.2226315789,25.385
2016-09-14T15:30:00.000Z,21.0226315789,26.12,21.4294736842,24.96,26.2926315789
2016-09-14T15:40:00.000Z,21.1095,25.5647368421,22.204,24.9678947368,26.3242105263
2016-09-14T15:50:00.000Z,20.2689473684,24.382,21.5968421053,24.1263157895,25.2515
2016-09-14T16:00:00.000Z,20.5831578947,24.1152631579,21.5289473684,24.017,25.3626315789
2016-09-14T16:10:00.000Z,21.7095,25.3726315789,22.77,25.0842105263,26.461
2016-09-14T16:20:00.000Z,22.1147368421,25.7185,23.6031578947,25.5315789474,27.0495
2016-09-14T16:30:00.000Z,22.92,26.5168421053,24.4773684211,26.2075,27.9389473684
2016-09-14T16:40:00.000Z,21.5894736842,24.7321052632,22.3136842105,24.3815,25.2573684211
2016-09-14T16:50:00.000Z,22.2575,25.4265,23.11,25.1605263158,26.4436842105
2016-09-14T17:00:00.000Z,24.2747368421,27.8311111111,24.9336842105,27.203,29.042
2016-09-14T17:10:00.000Z,23.8910526316,27.5021052632,24.6573684211,26.5315,28.2068421053
2016-09-14T17:20:00.000Z,24.716,27.7935,25.5,27.11,28.5705263158
2016-09-14T17:30:00.000Z,25.6710526316,28.7315789474,26.3415789474,28.0468421053,29.6655
2016-09-14T17:40:00.000Z,25.0321052632,27.7416666667,25.9855,27.233,28.5494736842
2016-09-14T17:50:00.000Z,24.869,28.0775,25.9031578947,27.18,28.6463157895
2016-09-14T18:00:00.000Z,24.8615789474,28.6584210526,26.0363157895,26.9115789474,29.0955
2016-09-14T18:10:00.000Z,26.5945,30.5431578947,28.0395,28.27,31.1215789474
2016-09-14T18:20:00.000Z,26.9905,30.1855,28.4152631579,28.3884210526,31.3355
2016-09-14T18:30:00.000Z,23.9636842105,27.132,25.4373684211,26.359,27.4894736842
2016-09-14T18:40:00.000Z,22.8375,25.4277777778,23.9505,25.5852631579,25.8742105263
2016-09-14T18:50:00.000Z,21.3331578947,24.464,22.4725,24.5844444444,24.666
2016-09-14T19:00:00.000Z,20.7426315789,23.8905263158,21.831,23.864,24.0931578947
2016-09-14T19:10:00.000Z,20.272,23.7115,21.4155,23.4510526316,23.693
2016-09-14T19:20:00.000Z,20.986,24.6345,22.4715789474,23.9873684211,24.817
2016-09-14T19:30:00.000Z,21.5473684211,24.9052631579,22.653,24.261,25.1835
2016-09-14T19:40:00.000Z,20.702,24.0942105263,21.778,23.74,24.2215789474
2016-09-14T19:50:00.000Z,23.4821052632,27.1315,25.4689473684,25.6836842105,27.5805
2016-09-14T20:00:00.000Z,25.9225,29.44,27.8165,27.4575,30.2015789474
2016-09-14T20:10:00.000Z,25.5647368421,29.7585,27.8310526316,27.1794736842,29.7836842105
2016-09-14T20:20:00.000Z,26.1410526316,30.4666666667,28.2457894737,27.47,30.031
2016-09-14T20:30:00.000Z,25.566,30.1784210526,27.8065,27.4575,29.6977777778
2016-09-14T20:40:00.000Z,25.1494736842,29.4005,27.2142105263,27.1578947368,29.1245
2016-09-14T20:50:00.000Z,25.0321052632,29.1921052632,26.5916666667,26.8865,28.5389473684
2016-09-14T21:00:00.000Z,24.85,29.2563157895,26.7105,26.7631578947,28.5494736842
2016-09-14T21:10:00.000Z,24.6284210526,29.2575,26.7436842105,26.9066666667,28.29
2016-09-14T21:20:00.000Z,23.7631578947,28.5205555556,25.7789473684,26.227,27.7257894737
2016-09-14T21:30:00.000Z,22.8775,27.8436842105,24.9895,25.6484210526,27.0726315789
2016-09-14T21:40:00.000Z,22.1889473684,26.5315,24.2084210526,25.1677777778,25.942
2016-09-14T21:50:00.000Z,20.0889473684,23.9847368421,21.5421052632,23.386,23.3568421053
2016-09-14T22:00:00.000Z,16.8445,20.3445,17.466,20.599,20.0252631579
2016-09-14T22:10:00.000Z,14.647,17.6273684211,15.1184210526,18.6321052632,17.7105
2016-09-14T22:20:00.000Z,12.7235,15.9,13.1965,16.692,15.98
2016-09-14T22:30:00.000Z,11.8515789474,15.0135,12.2378947368,15.5678947368,15.0035
2016-09-14T22:40:00.000Z,11.3694736842,14.2305263158,11.8778947368,14.9815,14.5621052632
2016-09-14T22:50:00.000Z,10.943,13.132,11.565,14.5947368421,14.1868421053
2016-09-14T23:00:00.000Z,10.5015789474,12.4495,11.108,13.6957894737,13.6505
2016-09-14T23:10:00.000Z,10.0852631579,12.2910526316,10.481,13.011,12.85
2016-09-14T23:20:00.000Z,9.4695,12.132,9.5926315789,12.6784210526,12.5605263158
2016-09-14T23:30:00.000Z,9.2094736842,12.3155,9.467,12.6645,12.592
2016-09-14T23:40:00.000Z,8.9084210526,12.0231578947,9.2542105263,12.5278947368,12.5694444444
2016-09-14T23:50:00.000Z,8.5226315789,11.7768421053,8.766,12.0873684211,12.142
2016-09-15T00:00:00.000Z,8.4915,11.7763157895,8.6925,12.092,12.0342105263
2016-09-15T00:10:00.000Z,8.1673684211,11.5635,8.3384210526,11.8310526316,11.7875
2016-09-15T00:20:00.000Z,7.635,11.2205263158,8.1905263158,11.5215,11.5383333333
2016-09-15T00:30:00.000Z,7.1175,10.8005,7.7535,11.1247368421,11.0810526316
2016-09-15T00:40:00.000Z,7.2485,10.7821052632,7.9563157895,11.0955,10.8915
2016-09-15T00:50:00.000Z,7.0665,10.2183333333,7.444,10.668,10.5573684211
2016-09-15T01:00:00.000Z,6.5836842105,9.723,6.8673684211,10.1610526316,10.2
2016-09-15T01:10:00.000Z,6.2836842105,9.5395,6.4978947368,9.8333333333,10.0395
2016-09-15T01:20:00.000Z,5.6405263158,8.9515789474,5.933,9.2245,9.439
2016-09-15T01:30:00.000Z,5.5315,8.839,5.7136842105,8.9866666667,9.1327777778
2016-09-15T01:40:00.000Z,5.0205263158,8.2115789474,5.2436842105,8.4805,8.8695
2016-09-15T01:50:00.000Z,4.7185,7.4815789474,5.0825,8.22,8.4468421053
2016-09-15T02:00:00.000Z,4.3447368421,7.3915,4.6278947368,7.9,8.1242105263
2016-09-15T02:10:00.000Z,4.0215789474,7.2352631579,3.9421052632,7.7565,7.8557894737
2016-09-15T02:20:00.000Z,3.698,6.8505263158,3.686,7.3736842105,7.5773684211
2016-09-15T02:30:00.000Z,3.473,6.6884210526,3.6745,7.261,7.5136842105
2016-09-15T02:40:00.000Z,2.9936842105,6.0585,3.2595,6.9263157895,7.0975
2016-09-15T02:50:00.000Z,2.6826315789,6.0052631579,2.836,6.599,6.8189473684
2016-09-15T03:00:00.000Z,2.7315,6.221,2.9684210526,6.5931578947,6.874
2016-09-15T03:10:00.000Z,2.6427777778,5.9842105263,2.7326315789,6.466,6.5842105263
2016-09-15T03:20:00.000Z,2.4785,5.8773684211,2.313,6.1095,6.2394736842
2016-09-15T03:30:00.000Z,2.3526315789,5.7645,2.1455555556,6.141,6.395
2016-09-15T03:40:00.000Z,1.9705,5.5447368421,1.811,5.8665,5.9783333333
2016-09-15T03:50:00.000Z,1.8284210526,5.6625,1.8005263158,5.8336842105,6.049
2016-09-15T04:00:00.000Z,2.0531578947,5.4810526316,2.0268421053,5.836,6.0052631579
2016-09-15T04:10:00.000Z,1.8385,5.744,1.7475,5.6410526316,5.8015789474
2016-09-15T04:20:00.000Z,1.7847368421,5.724,1.7678947368,5.7921052632,5.755
2016-09-15T04:30:00.000Z,1.329,5.0636842105,1.3425,5.3485,5.3205263158
2016-09-15T04:40:00.000Z,0.9084210526,4.85,1.1278947368,5.0410526316,5.1445
2016-09-15T04:50:00.000Z,1.116,4.5063157895,1.3294736842,5.0825,5.0852631579
2016-09-15T05:00:00.000Z,0.993,4.3773684211,1.076,4.8378947368,4.8063157895
2016-09-15T05:10:00.000Z,0.6842105263,3.9915,0.6363157895,4.6036842105,4.503
2016-09-15T05:20:00.000Z,0.485,3.9578947368,0.513,4.3905,4.5389473684
2016-09-15T05:30:00.000Z,0.2521052632,3.8295,0.12,4.1626315789,4.2885
2016-09-15T05:40:00.000Z,0.0163157895,3.6363157895,0.0636842105,4.104,4.2473684211
2016-09-15T05:50:00.000Z,0.0655,3.8189473684,-0.0935,4.2157894737,4.3010526316
2016-09-15T06:00:00.000Z,0.2326315789,3.9615,0.1873684211,4.1842105263,4.37
2016-09-15T06:10:00.000Z,0.6926315789,4.0647368421,0.5135,4.483,4.815
2016-09-15T06:20:00.000Z,1.269,4.4115,0.9610526316,5.0421052632,4.8705
2016-09-15T06:30:00.000Z,1.0245,4.2905263158,1.0052631579,4.6975,4.6794736842
2016-09-15T06:40:00.000Z,0.851,4.0852631579,0.545,4.6461111111,4.7947368421
2016-09-15T06:50:00.000Z,0.6610526316,3.8905,0.4422222222,4.555,4.6565
2016-09-15T07:00:00.000Z,0.588,3.8305,0.342,4.3095,4.3436842105
2016-09-15T07:10:00.000Z,0.6726315789,3.85,0.0305263158,4.3121052632,4.5063157895
2016-09-15T07:20:00.000Z,1.624,4.4947368421,0.6705263158,4.9725,5.256
2016-09-15T07:30:00.000Z,2.224,5.1052631579,1.1825,5.8121052632,5.9184210526
2016-09-15T07:40:00.000Z,2.2247368421,5.2375,1.6447368421,5.9185,5.846
2016-09-15T07:50:00.000Z,2.0105,5.1594736842,1.6735,5.724,5.7815789474
2016-09-15T08:00:00.000Z,2.16,5.379,1.7115789474,5.9595,5.8665
2016-09-15T08:10:00.000Z,2.2784210526,5.7252631579,2.3952631579,6.0705,5.9952631579
2016-09-15T08:20:00.000Z,2.387,5.8989473684,2.5685,6.2826315789,6.1331578947
2016-09-15T08:30:00.000Z,2.02,5.552,2.1605263158,6.1536842105,5.7135
2016-09-15T08:40:00.000Z,1.837,5.3895,2.1315,5.918,5.7152631579
2016-09-15T08:50:00.000Z,1.8710526316,5.3895,2.0368421053,5.9238888889,5.6335
2016-09-15T09:00:00.000Z,2.17,5.4063157895,1.8573684211,5.8989473684,5.8442105263
2016-09-15T09:10:00.000Z,1.9595,5.4057894737,2.2275,5.8865,5.7810526316
2016-09-15T09:20:00.000Z,1.7310526316,5.3895,2.2394736842,5.6521052632,5.6405263158
2016-09-15T09:30:00.000Z,1.5822222222,4.9673684211,1.9484210526,5.45,5.3985
2016-09-15T09:40:00.000Z,1.198,4.5035,1.5015,5.0094736842,4.861
2016-09-15T09:50:00.000Z,1.2189473684,4.2042105263,1.4084210526,4.85,4.87
2016-09-15T10:00:00.000Z,1.309,4.3915,1.6725,5.0415789474,5.1594736842
2016-09-15T10:10:00.000Z,1.5610526316,4.7,1.5436842105,5.3852631579,5.256
2016-09-15T10:20:00.000Z,1.8475,5.1489473684,1.843,5.7645,5.4805263158
2016-09-15T10:30:00.000Z,2.0526315789,5.3685,2.1105555556,5.8973684211,5.6325
2016-09-15T10:40:00.000Z,2.2026315789,5.389,3.0468421053,5.968,5.76
2016-09-15T10:50:00.000Z,3.3305,6.1605,5.1084210526,6.7431578947,6.2836842105
2016-09-15T11:00:00.000Z,4.4715,7.16,6.7221052632,7.8285,7.3
2016-09-15T11:10:00.000Z,5.642,8.1994736842,8.5105,8.7268421053,8.4368421053
2016-09-15T11:20:00.000Z,6.7226315789,9.3775,9.8483333333,9.8510526316,9.612
2016-09-15T11:30:00.000Z,7.7489473684,10.4278947368,10.5342105263,10.9125,10.6415789474
2016-09-15T11:40:00.000Z,8.6135,11.421,11.5335,11.8947368421,11.3373684211
2016-09-15T11:50:00.000Z,9.3363157895,12.23,11.9684210526,12.6845,12.142
2016-09-15T12:00:00.000Z,10.2105,13.2026315789,13.2485,13.6915,13.2573684211
2016-09-15T12:10:00.000Z,11.2310526316,14.1644444444,14.0716666667,14.5942105263,14.0694736842
2016-09-15T12:20:00.000Z,11.7010526316,14.8705,14.3457894737,15.1294736842,14.657
2016-09-15T12:30:00.000Z,12.4094736842,15.6647368421,15.9378947368,15.8052631579,15.6763157895
2016-09-15T12:40:00.000Z,13.4821052632,17.019,17.2242105263,17.0895,16.8668421053
2016-09-15T12:50:00.000Z,14.4863157895,18.2457894737,18.37,18.0126315789,17.99
2016-09-15T13:00:00.000Z,15.399,19.205,19.2215,19.0389473684,19.0610526316
2016-09-15T13:10:00.000Z,16.2,20.2494736842,20.1073684211,19.6494736842,20.048
2016-09-15T13:20:00.000Z,17.0495,21.3542105263,21.001,20.783,21.2794736842
2016-09-15T13:30:00.000Z,18.0226315789,22.8675,21.8105263158,21.8357894737,22.3905
2016-09-15T13:40:00.000Z,18.7715789474,23.8910526316,22.0789473684,22.695,23.4365
2016-09-15T13:50:00.000Z,19.632,25.1168421053,22.738,23.672,24.3721052632
2016-09-15T14:00:00.000Z,20.7315789474,26.2875,23.9626315789,24.7633333333,25.729
2016-09-15T14:10:00.000Z,21.4189473684,26.9652631579,23.8952631579,25.393,26.1488888889
2016-09-15T14:20:00.000Z,22.41,27.9394736842,24.4195,25.9688888889,26.9342105263
2016-09-15T14:30:00.000Z,23.0894736842,28.6875,24.8315,26.8173684211,27.7415
2016-09-15T14:40:00.000Z,24.6173684211,29.63,26.038,28.2905,29.4836842105
2016-09-15T14:50:00.000Z,24.5355,29.0842105263,25.326,28.1695,29.1284210526
2016-09-15T15:00:00.000Z,25.1584210526,29.462,25.7005263158,28.7963157895,29.687
2016-09-15T15:10:00.000Z,25.7236842105,29.835,25.9131578947,29.0636842105,30.3427777778
2016-09-15T15:20:00.000Z,25.82,29.8285,26.2731578947,29.35,30.683
2016-09-15T15:30:00.000Z,25.2221052632,29.3005263158,25.8944444444,28.738,29.7310526316
2016-09-15T15:40:00.000Z,25.484,30.1045,26.37,29.073,30.4036842105
2016-09-15T15:50:00.000Z,25.7552631579,29.8047368421,26.6321052632,29.3336842105,30.6215
2016-09-15T16:00:00.000Z,26.1421052632,29.89,27.1445,29.627,30.7147368421
2016-09-15T16:10:00.000Z,25.6875,29.5435,26.7431578947,29.5047368421,30.8642105263
2016-09-15T16:20:00.000Z,25.87,29.8205882353,27.0644444444,29.8564705882,30.8972222222
2016-09-15T16:30:00.000Z,25.8105263158,29.6768421053,27.0452631579,29.4215,30.65
2016-09-15T16:40:00.000Z,26.7855,30.449,27.8275,30.1405555556,31.4742105263
2016-09-15T16:50:00.000Z,27.2222222222,30.4,27.8344444444,30.5010526316,31.3242105263
2016-09-15T17:00:00.000Z,27.1515,30.5715,27.7745,30.0615789474,31.3257894737
2016-09-15T17:10:00.000Z,27.8226315789,31.0905263158,28.5373684211,30.5657894737,31.934
2016-09-15T17:20:00.000Z,28.1863157895,31.4094736842,28.946,30.815,32.0421052632
2016-09-15T17:30:00.000Z,27.7815,31.375,28.3915789474,30.4373684211,31.3745
2016-09-15T17:40:00.000Z,28.2389473684,32.0952631579,29.1642105263,30.9810526316,32.2075
2016-09-15T17:50:00.000Z,28.403,32.2131578947,29.6485,30.999,32.3621052632
2016-09-15T18:00:00.000Z,27.1689473684,30.7635,27.9652631579,29.7305263158,30.7035
2016-09-15T18:10:00.000Z,25.5210526316,28.6894736842,26.3847368421,28.2495,28.6894736842
2016-09-15T18:20:00.000Z,24.89,28.2505263158,26.061,27.7363157895,28.1542105263
2016-09-15T18:30:00.000Z,25.8942105263,29.391,27.603,28.6884210526,29.5225
2016-09-15T18:40:00.000Z,25.5752631579,29.035,26.9,28.4094444444,28.82
2016-09-15T18:50:00.000Z,26.3773684211,29.5573684211,27.9752631579,29.135,29.9631578947
2016-09-15T19:00:00.000Z,28.6565,31.8461111111,30.4475,30.8963157895,32.2895
2016-09-15T19:10:00.000Z,27.03,30.286,28.5415,29.7173684211,30.2455
2016-09-15T19:20:00.000Z,25.5215789474,28.6678947368,26.7889473684,28.423,28.6352631579
2016-09-15T19:30:00.000Z,24.363,27.498,25.497,27.5442105263,27.4263157895
2016-09-15T19:40:00.000Z,23.9221052632,27.163,25.0884210526,27.152,27.2125
2016-09-15T19:50:00.000Z,25.9936842105,29.72,27.7415789474,28.6257894737,29.8116666667
2016-09-15T20:00:00.000Z,24.7231578947,28.453,26.1273684211,27.9294736842,28.2289473684
2016-09-15T20:10:00.000Z,26.35,30.571,28.3126315789,28.8515,30.2547368421
2016-09-15T20:20:00.000Z,28.1326315789,32.6415789474,30.3752631579,30.4268421053,32.02
2016-09-15T20:30:00.000Z,29.473,33.7673684211,31.5755,31.4205263158,33.389
2016-09-15T20:40:00.000Z,29.6984210526,34.306,32.2368421053,31.7211111111,33.593
2016-09-15T20:50:00.000Z,29.9226315789,34.6457894737,32.3710526316,31.984,33.5968421053
2016-09-15T21:00:00.000Z,29.3105,33.8585,31.7035,31.57,33.1873684211
2016-09-15T21:10:00.000Z,28.5355,33.2155,30.5447368421,30.9826315789,32.392
2016-09-15T21:20:00.000Z,28.5145,32.7268421053,30.1165,30.815,31.7842105263
2016-09-15T21:30:00.000Z,28.169,32.259,29.9952631579,30.49,31.3142105263
2016-09-15T21:40:00.000Z,27.2035,31.537,29.1089473684,29.8147368421,30.744
2016-09-15T21:50:00.000Z,25.883,30.3515789474,27.7315,28.7485,29.3138888889
2016-09-15T22:00:00.000Z,23.0447368421,27.813,24.5410526316,26.9010526316,26.877
2016-09-15T22:10:00.000Z,19.7031578947,23.4994444444,20.7236842105,23.874,22.9063157895
2016-09-15T22:20:00.000Z,17.1405,20.5585,17.6795,21.1394736842,20.2489473684
2016-09-15T22:30:00.000Z,14.9910526316,18.8285,15.5442105263,18.9863157895,18.6155
2016-09-15T22:40:00.000Z,13.7216666667,17.5475,14.2210526316,17.6285,17.4452631579
2016-09-15T22:50:00.000Z,12.581,16.2542105263,13.121,16.5342105263,16.2745
2016-09-15T23:00:00.000Z,12.1726315789,15.5625,12.4631578947,16.0168421053,15.785
2016-09-15T23:10:00.000Z,11.3938888889,14.7542105263,11.9684210526,15.3038888889,14.8638888889
2016-09-15T23:20:00.000Z,10.8778947368,14.0161111111,11.3963157895,14.566,14.708
2016-09-15T23:30:00.000Z,10.4545,13.2884210526,10.801,13.8552631579,14.435
2016-09-15T23:40:00.000Z,10.1272222222,13.0642105263,10.4394444444,13.5644444444,13.9626315789
2016-09-15T23:50:00.000Z,9.6584210526,12.9042105263,10.0745,13.417,13.3736842105
2016-09-16T00:00:00.000Z,9.0589473684,12.296,9.3426315789,12.8184210526,12.5705263158
2016-09-16T00:10:00.000Z,9.1757894737,12.3015789474,9.4905263158,12.8575,12.9085
2016-09-16T00:20:00.000Z,9.3775,12.6457894737,9.9035,12.869,13.4389473684
2016-09-16T00:30:00.000Z,9.4005263158,12.797,9.5026315789,12.8931578947,13.59
2016-09-16T00:40:00.000Z,8.8552631579,12.0331578947,9.0305263158,12.2910526316,12.6878947368
2016-09-16T00:50:00.000Z,8.39,11.4773684211,8.6605,11.818,12.1836842105
